X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-77.0328219854473,38.9477805970972,14th St Heights / 14th & Crittenden St NW,classic,0824979f-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:26+00,1,0,9,7,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.947774,-77.032818,2023/12/01 10:52:27+00,146014959
-77.1008018813877,38.80816561864,Wheeler Ave & S. Floyd St.,classic,8e3245e2-f310-4173-9c2d-9ad00587a23c,,2023/12/01 10:51:23+00,7,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",40,DCA-CABI,,38.808161,-77.100796,2023/12/01 10:52:27+00,146014960
-77.0317410373231,38.9036671613717,14th & L St NW,classic,08261977-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:27+00,7,0,11,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.903658,-77.031737,2023/12/01 10:52:27+00,146014961
-77.1045693798322,38.8964630230575,Langston Blvd & N Monroe St,classic,0825feb6-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:55+00,9,0,6,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.896456,-77.104562,2023/12/01 10:52:27+00,146014962
-77.0386254060488,38.9067729696903,17th St & Rhode Island Ave NW,classic,affeb890-08dc-46d2-9f8a-3eedf4452640,,2023/12/01 10:50:54+00,3,0,16,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.906767,-77.038627,2023/12/01 10:52:27+00,146014963
-76.985898496112,38.9243087241831,Rhode Island & Montana Ave NE,classic,30c5787e-6fdb-421d-8eaf-32e652dbeae2,,2023/12/01 10:51:05+00,2,0,17,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.9243,-76.9859,2023/12/01 10:52:27+00,146014964
-77.0532325197109,38.859761457673,Eads St & 15th St S,classic,082469cc-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:02+00,9,0,6,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.859751,-77.053235,2023/12/01 10:52:27+00,146014965
-77.0098931220219,38.8974552866704,North Capitol St & F St NW,classic,0824d140-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:30+00,12,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.897446,-77.009888,2023/12/01 10:52:27+00,146014966
-77.2299743393621,38.8701049973848,Merrifield Cinema & Merrifield Town Center,classic,65c9578a-8bda-4908-b626-06371c09338b,,2023/12/01 10:49:30+00,2,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.870093,-77.22997,2023/12/01 10:52:27+00,146014967
-77.0772772699919,38.9226535164753,39th & Calvert St NW / Stoddert,classic,08251f93-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:31+00,17,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.922649,-77.077271,2023/12/01 10:52:27+00,146014968
-77.3518379420974,38.9736321154641,Reston Pkwy & Bennington Woods Rd,classic,a0121df5-4df5-425f-afb8-77dc94dc6d1b,,2023/12/01 10:51:07+00,2,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.973625,-77.351837,2023/12/01 10:52:27+00,146014969
-77.3665018293596,38.9414993880206,Glade Dr & Pinecrest Rd/Cathy Hudgins Cmty Ctr,classic,9c8b35b2-fcab-4142-957d-5bb845374685,,2023/12/01 10:49:32+00,4,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.941496,-77.366499,2023/12/01 10:52:27+00,146014970
-77.0759253857238,38.8876659521894,12th St N & N Pierce St,classic,08254215-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:32+00,5,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.887659,-77.07592,2023/12/01 10:52:27+00,146014971
-77.227423664959,38.9230883544184,Greensboro & International Dr,classic,0826410b-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:55+00,8,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.923083,-77.227417,2023/12/01 10:52:27+00,146014972
-77.0511667550857,38.9996884650584,Lyttonsville Rd & Lyttonsville Pl,classic,082618a7-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:42+00,9,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,38.999679,-77.051168,2023/12/01 10:52:27+00,146014973
-77.0824663267183,38.8027478916564,Eisenhower Ave & Ike Dr,classic,b8ba3b0d-9efa-4093-8baa-bb3e7d384c46,,2023/12/01 10:51:29+00,5,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.802738,-77.082463,2023/12/01 10:52:27+00,146014974
-76.9753065610877,38.8401145713039,Southern Ave Metro,classic,772ca14a-a964-4745-ab93-37cc472d8ff2,,2023/12/01 10:51:02+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.840107,-76.9753,2023/12/01 10:52:27+00,146014975
-76.9909605486785,38.9286512339009,12th & Irving St NE,classic,0825619c-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:34+00,7,0,8,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.928644,-76.990955,2023/12/01 10:52:27+00,146014976
-76.9755702327,38.8437810657902,Mississippi Ave & 19th St SE / THEARC,classic,72b359a7-f70e-4b97-aaf6-2b26f09f19b1,,2023/12/01 10:51:29+00,4,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.84377,-76.97557,2023/12/01 10:52:27+00,146014977
-77.0431859480542,38.8984206258705,19th & G St NW,classic,0825fff6-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:35+00,8,0,14,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.898412,-77.043182,2023/12/01 10:52:27+00,146014978
-76.9901250433515,38.8824923754259,12th St & Pennsylvania Ave SE,classic,082642bd-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:35+00,10,0,6,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.882489,-76.990121,2023/12/01 10:52:27+00,146014979
-77.02227654989,38.9057412707184,Convention Center / 7th & M St NW,classic,0824a4ce-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:34+00,8,0,14,5,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.905737,-77.02227,2023/12/01 10:52:27+00,146014980
-77.0009006729649,38.8360093238993,4th St & Mississippi Ave SE,classic,8083cb0d-c3a4-417e-b46e-afe6cf1a7e67,,2023/12/01 10:50:43+00,1,0,18,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.836,-77.0009,2023/12/01 10:52:27+00,146014981
-76.9880414835076,38.8673850940536,MLK & Marion Barry Ave SE,classic,0824821f-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:39+00,7,0,3,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.867373,-76.988039,2023/12/01 10:52:27+00,146014982
-77.1458095054079,39.0854020573601,Rockville Metro East,classic,0825e147-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:40+00,11,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,13,"KEY,CREDITCARD",43,DCA-CABI,,39.085394,-77.145803,2023/12/01 10:52:27+00,146014983
-76.9612842479693,38.8904678035914,Anacostia Ave & East Capitol St NE,classic,5a3453ad-43af-495d-ba1f-e8be6b66e2e8,,2023/12/01 10:49:38+00,5,0,14,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.890461,-76.96128,2023/12/01 10:52:27+00,146014984
-77.0415461265382,38.8935206685627,18th & C St NW,classic,08261aba-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:40+00,5,0,13,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.893511,-77.041544,2023/12/01 10:52:27+00,146014985
-77.0010268326742,38.7987592412549,Oxon Hill Park & Ride,classic,ccd82461-11b7-4553-b70b-6cb7e5e4f8c2,,2023/12/01 10:49:41+00,10,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.798749,-77.00103,2023/12/01 10:52:27+00,146014986
-77.0497799982026,38.8324403685483,Main Line Blvd & E Glebe,classic,1b02c95b-63f9-41cd-8c0d-90334a29c7ce,,2023/12/01 10:50:53+00,1,0,18,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,DCA-CABI,,38.832431,-77.049772,2023/12/01 10:52:27+00,146014987
-77.1887077221266,38.9001048918593,West Falls Church Metro,classic,825f1146-bd56-4b4a-acfa-ff9d95472723,,2023/12/01 10:49:38+00,13,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,DCA-CABI,,38.9001,-77.1887,2023/12/01 10:52:27+00,146014988
-77.0402955791729,38.8019503060643,Duke St & Strand (Robinson Terminal),classic,66fe4efd-f6de-4300-9b35-82e3aea013e5,,2023/12/01 10:49:37+00,6,0,4,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,DCA-CABI,,38.801947,-77.040293,2023/12/01 10:52:27+00,146014989
-77.0227732312333,38.9086508716437,8th & O St NW,classic,08260549-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:37+00,10,0,9,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.90864,-77.02277,2023/12/01 10:52:27+00,146014990
-77.0386347638972,38.9027642493453,17th & K St NW,classic,08249345-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:48+00,0,0,23,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.90276,-77.03863,2023/12/01 10:52:27+00,146014991
-76.9945753457594,38.8626111202746,Anacostia Metro,classic,08248172-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:07+00,12,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.862601,-76.994578,2023/12/01 10:52:27+00,146014992
-77.0270904966052,38.9223336117022,11th & Clifton St NW,classic,5205f20c-ded8-4469-bafd-021bc7229295,,2023/12/01 10:49:42+00,6,0,13,5,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.922324,-77.027086,2023/12/01 10:52:27+00,146014993
-77.3267597303404,38.9708132137423,Ring Rd & North Shore Dr,classic,bc5c6cf3-1c33-457f-a13d-f358c9909dc2,,2023/12/01 10:49:43+00,4,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.970807,-77.326761,2023/12/01 10:52:27+00,146014994
-77.0591207607199,38.9022782352349,Georgetown Harbor / 30th St NW,classic,08249be7-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:12+00,1,0,17,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.902268,-77.059117,2023/12/01 10:52:27+00,146014995
-77.0824918208982,38.8646990835547,S Wayne St and 9th St S,classic,71686e8c-9f47-4a65-8840-c7276be3786e,,2023/12/01 10:51:09+00,11,0,4,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.864694,-77.082491,2023/12/01 10:52:27+00,146014996
-77.2207368642122,38.9311005839217,Westbranch & Jones Branch Dr,classic,0d183ef3-5510-4afd-8e0d-8d240d119255,,2023/12/01 10:49:45+00,6,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.931089,-77.220729,2023/12/01 10:52:27+00,146014997
-77.019024618773,38.9030483479049,5th & K St NW,classic,08247d46-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:42+00,14,0,4,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.90304,-77.019027,2023/12/01 10:52:27+00,146014998
-77.1128777800582,39.0475415129868,North Bethesda Metro,classic,eda4c5ee-faf7-4dae-b135-3065deb46ffe,,2023/12/01 10:50:56+00,21,0,4,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",43,DCA-CABI,,39.04753,-77.11287,2023/12/01 10:52:27+00,146014999
-77.0344461910136,38.9190256188872,15th & W St NW,classic,08264250-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:53+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.919019,-77.034449,2023/12/01 10:52:27+00,146015000
-77.0689490728802,38.8011171153964,Eisenhower Ave & Mill Race Ln,classic,0825f794-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:57+00,7,0,8,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.801111,-77.068952,2023/12/01 10:52:27+00,146015001
-76.9418705051669,39.0778846265424,Briggs Chaney Park & Ride,classic,ac598bfa-89c4-4229-a397-a6279b4cd536,,2023/12/01 10:50:48+00,1,0,22,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",44,DCA-CABI,,39.077875,-76.941867,2023/12/01 10:52:27+00,146015002
-76.9878264133698,38.8447198655528,Congress Heights Metro,classic,08251aba-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:56+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.844711,-76.987823,2023/12/01 10:52:27+00,146015003
-77.0447031425199,38.7992731734018,Royal St & Wilkes St,classic,08261bf4-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:12+00,1,0,14,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.799267,-77.0447,2023/12/01 10:52:27+00,146015004
-77.0459233543417,38.8529091467853,National Airport,classic,0248fa3b-6df4-4fdc-ae31-ee2e4d177da8,,2023/12/01 10:50:45+00,4,0,14,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.852903,-77.045916,2023/12/01 10:52:27+00,146015005
-77.2228102747454,38.8786048254032,Hartland Rd & Harte Pl,classic,c271d265-76c8-49f9-9b3c-b9490fb97ac0,,2023/12/01 10:50:22+00,3,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.878601,-77.222808,2023/12/01 10:52:27+00,146015006
-77.1129878317399,38.8766997877076,Carlin Springs Rd & N Thomas St,classic,08264392-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:22+00,8,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.876695,-77.112982,2023/12/01 10:52:27+00,146015007
-77.0329531203465,38.9319980285758,14th & Newton St NW,classic,e9030e46-31bf-4def-befb-2e685ad48180,,2023/12/01 10:50:42+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.931991,-77.032956,2023/12/01 10:52:27+00,146015008
-77.0464498504546,38.9007165059824,21st & I St NW,classic,08247b29-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:20+00,17,0,17,9,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,"KEY,CREDITCARD",42,DCA-CABI,,38.900711,-77.046449,2023/12/01 10:52:27+00,146015009
-77.0269774538935,38.8978669750581,11th & F St NW,classic,0824e72a-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:21+00,11,0,4,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.897857,-77.026975,2023/12/01 10:52:27+00,146015010
-77.0451318328615,38.8947264598532,20th St & Virginia Ave NW,classic,082543d4-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:19+00,0,0,14,5,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.894722,-77.045128,2023/12/01 10:52:27+00,146015011
-77.0322249628347,38.9285570569183,14th & Irving St NW,classic,082631cd-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:20+00,21,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.928552,-77.032224,2023/12/01 10:52:27+00,146015012
-77.0081333798246,38.8315228302008,South Capitol & Atlantic St SW,classic,08261a52-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:24+00,8,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.831516,-77.008133,2023/12/01 10:52:27+00,146015013
-77.0241778187167,38.9366934996299,Georgia & New Hampshire Ave NW,classic,08247baa-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:51+00,16,1,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.936684,-77.024181,2023/12/01 10:52:27+00,146015014
-77.3576085922496,38.955345739437,Sunset Hills Rd & Discovery Square,classic,08263bd6-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:24+00,11,0,4,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,DCA-CABI,,38.95534,-77.357611,2023/12/01 10:52:27+00,146015015
-77.0259008588385,38.9172081426925,10th & U St NW,classic,082483c2-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:25+00,11,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.9172,-77.0259,2023/12/01 10:52:27+00,146015016
-76.9709368205825,38.8787777199039,Anacostia Roller Skating Pavilion,classic,d2a6b8ef-0d6d-4037-84e4-b905142031fa,,2023/12/01 10:50:25+00,14,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.878771,-76.97093,2023/12/01 10:52:27+00,146015017
-77.0172461665726,38.8904999706895,4th St & Madison Dr NW,classic,082620fc-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:25+00,17,0,14,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.890496,-77.017247,2023/12/01 10:52:27+00,146015018
-77.3392934739043,38.9590306808744,Links Dr & Wedge Dr,classic,9f03d90d-a7ff-433e-9718-b8066c82c5f1,,2023/12/01 10:50:27+00,5,0,7,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.959025,-77.339295,2023/12/01 10:52:27+00,146015019
-77.0977419566509,38.8858120221162,Fairfax Dr & Wilson Blvd,classic,08251ded-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:28+00,2,0,9,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.885801,-77.097745,2023/12/01 10:52:27+00,146015020
-77.0487268595586,38.9093996310597,22nd & P ST NW,classic,08261b21-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:28+00,6,0,12,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.909394,-77.048728,2023/12/01 10:52:27+00,146015021
-77.1352727295967,38.8810001346086,Kennebec St & 11th St N,classic,08261fb3-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:28+00,12,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.880992,-77.135271,2023/12/01 10:52:27+00,146015022
-76.9828712850095,38.9004182014603,Bladensburg Rd & Benning Rd NE,classic,0824c0d5-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:29+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.900413,-76.982872,2023/12/01 10:52:27+00,146015023
-76.9452891385607,38.8703636825384,41st St & Alabama Ave SE / Fort Davis Rec,classic,0099b016-32c9-4536-ac4c-dcc1a117bd95,,2023/12/01 10:51:20+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.870353,-76.945283,2023/12/01 10:52:27+00,146015024
-77.0019617294152,38.8873843288679,3rd St & Pennsylvania Ave SE,classic,08256a59-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:39+00,10,0,4,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.887378,-77.001955,2023/12/01 10:52:27+00,146015025
